step,split,loss,lr
708,train,1.257025,0.001
709,train,1.276700,0.001
710,train,1.331507,0.001
711,train,1.292746,0.001
712,train,1.250261,0.001
713,train,1.214435,0.001
714,train,1.294832,0.001
715,train,1.301459,0.001
716,train,1.330215,0.001
717,train,1.322424,0.001
718,train,1.250429,0.001
719,train,1.270570,0.001
720,train,1.286852,0.001
721,train,1.276095,0.001
722,train,1.394092,0.001
723,train,1.276568,0.001
724,train,1.293975,0.001
725,train,1.214754,0.001
726,train,1.235189,0.001
727,train,1.184991,0.001
728,train,1.209517,0.001
729,train,1.264868,0.001
730,train,1.284330,0.001
731,train,1.272209,0.001
732,train,1.317211,0.001
733,train,1.225396,0.001
734,train,1.233773,0.001
735,train,1.282238,0.001
736,train,1.277932,0.001
737,train,1.287420,0.001
738,train,1.284772,0.001
739,train,1.290581,0.001
740,train,1.236873,0.001
741,train,1.229371,0.001
742,train,1.287216,0.001
743,train,1.288451,0.001
744,train,1.251311,0.001
745,train,1.289089,0.001
746,train,1.253497,0.001
747,train,1.335581,0.001
748,train,1.217684,0.001
749,train,1.276321,0.001
750,train,1.221183,0.001
751,train,1.268389,0.001
752,train,1.261407,0.001
753,train,1.290757,0.001
754,train,1.299970,0.001
755,train,1.252692,0.001
756,train,1.287345,0.001
757,train,1.200815,0.001
758,train,1.313469,0.001
759,train,1.263626,0.001
760,train,1.225223,0.001
761,train,1.285944,0.001
762,train,1.276954,0.001
763,train,1.326634,0.001
764,train,1.275139,0.001
765,train,1.306597,0.001
766,train,1.218484,0.001
767,train,1.227610,0.001
768,train,1.269036,0.001
769,train,1.275022,0.001
770,train,1.241576,0.001
771,train,1.265300,0.001
772,train,1.204342,0.001
773,train,1.181544,0.001
774,train,1.252155,0.001
775,train,1.214931,0.001
776,train,1.311412,0.001
777,train,1.291598,0.001
778,train,1.182556,0.001
779,train,1.295408,0.001
780,train,1.147186,0.001
781,train,1.246368,0.001
782,train,1.263576,0.001
783,train,1.227651,0.001
784,train,1.327639,0.001
785,train,1.258629,0.001
786,train,1.254835,0.001
787,train,1.205525,0.001
788,train,1.245364,0.001
789,train,1.296070,0.001
790,train,1.237830,0.001
791,train,1.286013,0.001
792,train,1.268016,0.001
793,train,1.268646,0.001
794,train,1.222608,0.001
795,train,1.260199,0.001
796,train,1.269449,0.001
797,train,1.280558,0.001
798,train,1.339158,0.001
799,train,1.253020,0.001
800,train,1.216016,0.001
800,val,1.243367,0.001
801,train,1.270607,0.001
802,train,1.269115,0.001
803,train,1.246638,0.001
804,train,1.257618,0.001
805,train,1.287446,0.001
806,train,1.297446,0.001
807,train,1.263162,0.001
808,train,1.255531,0.001
809,train,1.266521,0.001
810,train,1.270736,0.001
