step,split,loss,lr
633,train,1.766652,0.03
634,train,1.750246,0.03
635,train,1.800176,0.03
636,train,1.738030,0.03
637,train,1.701178,0.03
638,train,1.754469,0.03
639,train,1.826450,0.03
640,train,1.753749,0.03
641,train,1.802988,0.03
642,train,1.709570,0.03
643,train,1.806171,0.03
644,train,1.706593,0.03
645,train,1.874284,0.03
646,train,1.787571,0.03
647,train,1.686076,0.03
648,train,1.822537,0.03
649,train,1.773043,0.03
650,train,1.750431,0.03
651,train,1.801663,0.03
652,train,1.870755,0.03
653,train,1.729393,0.03
654,train,1.738817,0.03
655,train,1.718966,0.03
656,train,1.754572,0.03
657,train,1.802933,0.03
658,train,1.820518,0.03
659,train,1.696830,0.03
660,train,1.827197,0.03
661,train,1.872417,0.03
662,train,1.862003,0.03
663,train,1.743676,0.03
664,train,1.773497,0.03
665,train,1.784793,0.03
666,train,1.761342,0.03
667,train,1.753072,0.03
668,train,1.663314,0.03
669,train,1.768776,0.03
670,train,1.742108,0.03
671,train,1.724308,0.03
672,train,1.767879,0.03
673,train,1.728168,0.03
674,train,1.740395,0.03
675,train,1.734015,0.03
676,train,1.795800,0.03
677,train,1.782960,0.03
678,train,1.773660,0.03
679,train,1.789108,0.03
680,train,1.722289,0.03
681,train,1.697951,0.03
682,train,1.703391,0.03
683,train,1.693552,0.03
684,train,1.800861,0.03
685,train,1.853259,0.03
686,train,1.746243,0.03
687,train,1.777972,0.03
688,train,1.697839,0.03
689,train,1.658780,0.03
690,train,1.736805,0.03
691,train,1.725421,0.03
692,train,1.799189,0.03
693,train,1.723706,0.03
694,train,1.829362,0.03
695,train,1.775952,0.03
696,train,1.770415,0.03
697,train,1.659019,0.03
698,train,1.728854,0.03
699,train,1.824570,0.03
700,train,1.770078,0.03
700,val,1.737039,0.03
701,train,1.804352,0.03
702,train,1.717950,0.03
703,train,1.768155,0.03
704,train,1.757712,0.03
705,train,1.783768,0.03
706,train,1.819134,0.03
707,train,1.661085,0.03
708,train,1.766384,0.03
709,train,1.727769,0.03
710,train,1.764005,0.03
711,train,1.797321,0.03
712,train,1.767362,0.03
713,train,1.751459,0.03
714,train,1.809693,0.03
715,train,1.699677,0.03
716,train,1.732726,0.03
717,train,1.686072,0.03
718,train,1.681413,0.03
719,train,1.647415,0.03
720,train,1.774296,0.03
721,train,1.680369,0.03
722,train,1.726229,0.03
723,train,1.651237,0.03
724,train,1.768290,0.03
725,train,1.757359,0.03
726,train,1.717473,0.03
727,train,1.784831,0.03
728,train,1.795235,0.03
729,train,1.737839,0.03
730,train,1.673921,0.03
731,train,1.811049,0.03
732,train,1.653636,0.03
733,train,1.658213,0.03
734,train,1.690684,0.03
735,train,1.687146,0.03
736,train,1.712324,0.03
737,train,1.691861,0.03
738,train,1.726539,0.03
739,train,1.735368,0.03
740,train,1.715652,0.03
741,train,1.733248,0.03
742,train,1.712895,0.03
743,train,1.800662,0.03
744,train,1.735356,0.03
745,train,1.739400,0.03
746,train,1.740323,0.03
747,train,1.700554,0.03
748,train,1.712630,0.03
749,train,1.800261,0.03
750,train,1.659179,0.03
751,train,1.685987,0.03
752,train,1.704967,0.03
753,train,1.720596,0.03
754,train,1.657627,0.03
755,train,1.720979,0.03
756,train,1.706097,0.03
757,train,1.677959,0.03
758,train,1.711973,0.03
759,train,1.702654,0.03
760,train,1.681478,0.03
761,train,1.750990,0.03
762,train,1.650585,0.03
763,train,1.703393,0.03
764,train,1.738017,0.03
765,train,1.705090,0.03
766,train,1.784851,0.03
767,train,1.759875,0.03
768,train,1.673555,0.03
769,train,1.634989,0.03
770,train,1.603440,0.03
771,train,1.642975,0.03
772,train,1.718281,0.03
773,train,1.673273,0.03
774,train,1.790839,0.03
775,train,1.805737,0.03
776,train,1.659311,0.03
777,train,1.707428,0.03
778,train,1.793834,0.03
779,train,1.750319,0.03
780,train,1.637904,0.03
781,train,1.643051,0.03
782,train,1.741152,0.03
783,train,1.755087,0.03
784,train,1.688290,0.03
785,train,1.650521,0.03
786,train,1.639152,0.03
787,train,1.703028,0.03
788,train,1.727320,0.03
789,train,1.729296,0.03
790,train,1.707768,0.03
791,train,1.695570,0.03
792,train,1.720947,0.03
793,train,1.635869,0.03
794,train,1.591208,0.03
795,train,1.681684,0.03
796,train,1.685856,0.03
797,train,1.731614,0.03
798,train,1.736186,0.03
799,train,1.722524,0.03
800,train,1.624362,0.03
800,val,1.679511,0.03
801,train,1.572794,0.03
802,train,1.666288,0.03
803,train,1.603231,0.03
804,train,1.644361,0.03
805,train,1.592700,0.03
806,train,1.746837,0.03
807,train,1.721143,0.03
808,train,1.673694,0.03
809,train,1.734419,0.03
810,train,1.639713,0.03
811,train,1.640880,0.03
812,train,1.659827,0.03
813,train,1.679854,0.03
814,train,1.577724,0.03
815,train,1.677758,0.03
816,train,1.670000,0.03
817,train,1.689103,0.03
818,train,1.695474,0.03
819,train,1.657797,0.03
820,train,1.772921,0.03
821,train,1.628414,0.03
822,train,1.649909,0.03
823,train,1.694826,0.03
824,train,1.631541,0.03
825,train,1.688700,0.03
826,train,1.686180,0.03
827,train,1.682247,0.03
828,train,1.674219,0.03
829,train,1.698564,0.03
830,train,1.596003,0.03
831,train,1.690342,0.03
832,train,1.650149,0.03
833,train,1.702501,0.03
834,train,1.731068,0.03
835,train,1.657898,0.03
836,train,1.599677,0.03
837,train,1.705852,0.03
838,train,1.723108,0.03
839,train,1.586913,0.03
840,train,1.648303,0.03
841,train,1.730458,0.03
842,train,1.637940,0.03
843,train,1.688116,0.03
844,train,1.679705,0.03
845,train,1.647489,0.03
846,train,1.647861,0.03
847,train,1.682679,0.03
848,train,1.703874,0.03
849,train,1.667944,0.03
850,train,1.691743,0.03
851,train,1.681780,0.03
852,train,1.761613,0.03
853,train,1.637503,0.03
854,train,1.584605,0.03
855,train,1.670039,0.03
856,train,1.660085,0.03
857,train,1.704700,0.03
858,train,1.654624,0.03
859,train,1.691160,0.03
860,train,1.649284,0.03
861,train,1.637166,0.03
862,train,1.645219,0.03
863,train,1.671716,0.03
864,train,1.656782,0.03
865,train,1.705983,0.03
866,train,1.625336,0.03
867,train,1.653355,0.03
868,train,1.700308,0.03
869,train,1.685150,0.03
870,train,1.703781,0.03
871,train,1.671150,0.03
872,train,1.647496,0.03
873,train,1.672307,0.03
874,train,1.674155,0.03
875,train,1.618026,0.03
876,train,1.738409,0.03
877,train,1.660078,0.03
878,train,1.628394,0.03
879,train,1.623914,0.03
880,train,1.596919,0.03
881,train,1.710666,0.03
882,train,1.603101,0.03
883,train,1.615605,0.03
884,train,1.583662,0.03
885,train,1.713321,0.03
886,train,1.567784,0.03
887,train,1.598372,0.03
888,train,1.714583,0.03
889,train,1.661014,0.03
890,train,1.589531,0.03
891,train,1.601733,0.03
892,train,1.674031,0.03
893,train,1.660953,0.03
894,train,1.757397,0.03
895,train,1.653085,0.03
896,train,1.676518,0.03
897,train,1.699283,0.03
898,train,1.636944,0.03
899,train,1.687284,0.03
900,train,1.705814,0.03
900,val,1.652485,0.03
901,train,1.652848,0.03
902,train,1.739215,0.03
903,train,1.703903,0.03
904,train,1.712296,0.03
905,train,1.661063,0.03
906,train,1.580461,0.03
907,train,1.638010,0.03
908,train,1.652655,0.03
909,train,1.678030,0.03
910,train,1.603746,0.03
911,train,1.594104,0.03
912,train,1.606447,0.03
913,train,1.609608,0.03
914,train,1.549294,0.03
915,train,1.663612,0.03
916,train,1.666894,0.03
917,train,1.620327,0.03
918,train,1.762294,0.03
919,train,1.626028,0.03
920,train,1.681351,0.03
921,train,1.652028,0.03
922,train,1.701678,0.03
923,train,1.625646,0.03
924,train,1.678749,0.03
925,train,1.563237,0.03
926,train,1.643647,0.03
927,train,1.630400,0.03
928,train,1.672460,0.03
929,train,1.684361,0.03
930,train,1.656350,0.03
931,train,1.648989,0.03
932,train,1.691578,0.03
933,train,1.626343,0.03
934,train,1.648923,0.03
935,train,1.660607,0.03
936,train,1.752722,0.03
937,train,1.702270,0.03
938,train,1.687675,0.03
939,train,1.728881,0.03
940,train,1.693382,0.03
941,train,1.636410,0.03
942,train,1.647445,0.03
943,train,1.673111,0.03
944,train,1.591468,0.03
945,train,1.635608,0.03
946,train,1.673105,0.03
947,train,1.604039,0.03
948,train,1.601905,0.03
949,train,1.617873,0.03
950,train,1.653564,0.03
951,train,1.687788,0.03
952,train,1.678680,0.03
953,train,1.571804,0.03
954,train,1.628924,0.03
955,train,1.674708,0.03
956,train,1.579985,0.03
957,train,1.625523,0.03
958,train,1.675661,0.03
959,train,1.668865,0.03
960,train,1.608066,0.03
961,train,1.666984,0.03
962,train,1.619382,0.03
963,train,1.635201,0.03
964,train,1.640018,0.03
965,train,1.762012,0.03
966,train,1.646448,0.03
967,train,1.603439,0.03
968,train,1.596241,0.03
969,train,1.593806,0.03
970,train,1.625992,0.03
971,train,1.592359,0.03
972,train,1.597852,0.03
973,train,1.607513,0.03
974,train,1.710980,0.03
975,train,1.601001,0.03
976,train,1.620819,0.03
977,train,1.664976,0.03
978,train,1.681765,0.03
979,train,1.694267,0.03
980,train,1.653148,0.03
981,train,1.709646,0.03
982,train,1.660954,0.03
983,train,1.610083,0.03
984,train,1.613063,0.03
985,train,1.702236,0.03
986,train,1.671332,0.03
987,train,1.553716,0.03
988,train,1.653889,0.03
989,train,1.790737,0.03
990,train,1.630728,0.03
991,train,1.692295,0.03
992,train,1.627599,0.03
993,train,1.612832,0.03
994,train,1.583614,0.03
995,train,1.607279,0.03
996,train,1.622359,0.03
997,train,1.578510,0.03
998,train,1.688448,0.03
999,train,1.661968,0.03
1000,train,1.566785,0.03
1000,val,1.627420,0.03
1001,train,1.622460,0.03
1002,train,1.701649,0.03
1003,train,1.679664,0.03
1004,train,1.590357,0.03
1005,train,1.662389,0.03
1006,train,1.598532,0.03
1007,train,1.608355,0.03
1008,train,1.623505,0.03
1009,train,1.771832,0.03
1010,train,1.584072,0.03
1011,train,1.544316,0.03
1012,train,1.644894,0.03
1013,train,1.636846,0.03
1014,train,1.674728,0.03
1015,train,1.676001,0.03
1016,train,1.580617,0.03
1017,train,1.652202,0.03
1018,train,1.648431,0.03
1019,train,1.617973,0.03
1020,train,1.667413,0.03
1021,train,1.632284,0.03
1022,train,1.654179,0.03
1023,train,1.551940,0.03
1024,train,1.646538,0.03
1025,train,1.622247,0.03
1026,train,1.653764,0.03
1027,train,1.587258,0.03
1028,train,1.620638,0.03
1029,train,1.624678,0.03
1030,train,1.653481,0.03
1031,train,1.635621,0.03
1032,train,1.590841,0.03
1033,train,1.646773,0.03
1034,train,1.656373,0.03
1035,train,1.616575,0.03
1036,train,1.554687,0.03
1037,train,1.607412,0.03
1038,train,1.595233,0.03
1039,train,1.545904,0.03
1040,train,1.618810,0.03
1041,train,1.624725,0.03
1042,train,1.626456,0.03
1043,train,1.531747,0.03
1044,train,1.563914,0.03
1045,train,1.613751,0.03
1046,train,1.657436,0.03
1047,train,1.588580,0.03
1048,train,1.591213,0.03
1049,train,1.630688,0.03
1050,train,1.640175,0.03
1051,train,1.623270,0.03
1052,train,1.565652,0.03
1053,train,1.555925,0.03
1054,train,1.596043,0.03
1055,train,1.649021,0.03
1056,train,1.552429,0.03
1057,train,1.582882,0.03
