step,split,loss,lr
945,train,1.475209,0.03
946,train,1.475335,0.03
947,train,1.503574,0.03
948,train,1.516632,0.03
949,train,1.421521,0.03
950,train,1.513525,0.03
951,train,1.502329,0.03
952,train,1.512227,0.03
953,train,1.549384,0.03
954,train,1.511192,0.03
955,train,1.497309,0.03
956,train,1.508515,0.03
957,train,1.488185,0.03
958,train,1.563576,0.03
959,train,1.478540,0.03
960,train,1.431130,0.03
961,train,1.537083,0.03
962,train,1.523015,0.03
963,train,1.494418,0.03
964,train,1.446229,0.03
965,train,1.464571,0.03
966,train,1.488774,0.03
967,train,1.488557,0.03
968,train,1.511359,0.03
969,train,1.496187,0.03
970,train,1.514459,0.03
971,train,1.456301,0.03
972,train,1.480085,0.03
973,train,1.450336,0.03
974,train,1.474881,0.03
975,train,1.442475,0.03
976,train,1.512307,0.03
977,train,1.515294,0.03
978,train,1.491016,0.03
979,train,1.549422,0.03
980,train,1.526752,0.03
981,train,1.461091,0.03
982,train,1.521057,0.03
983,train,1.535879,0.03
984,train,1.475349,0.03
985,train,1.506290,0.03
986,train,1.539598,0.03
987,train,1.525036,0.03
988,train,1.512296,0.03
989,train,1.469483,0.03
990,train,1.549906,0.03
991,train,1.487951,0.03
992,train,1.501147,0.03
993,train,1.475371,0.03
994,train,1.519253,0.03
995,train,1.464634,0.03
996,train,1.512016,0.03
997,train,1.468560,0.03
998,train,1.531463,0.03
999,train,1.450205,0.03
1000,train,1.451702,0.03
1000,val,1.486431,0.03
1001,train,1.478433,0.03
1002,train,1.481351,0.03
1003,train,1.521471,0.03
1004,train,1.453938,0.03
1005,train,1.496060,0.03
1006,train,1.495030,0.03
1007,train,1.459586,0.03
1008,train,1.538024,0.03
1009,train,1.472829,0.03
1010,train,1.517375,0.03
1011,train,1.434165,0.03
1012,train,1.501970,0.03
1013,train,1.540249,0.03
1014,train,1.428450,0.03
1015,train,1.528364,0.03
1016,train,1.555846,0.03
1017,train,1.505429,0.03
1018,train,1.483669,0.03
1019,train,1.485606,0.03
1020,train,1.472692,0.03
1021,train,1.479191,0.03
1022,train,1.477415,0.03
1023,train,1.495235,0.03
1024,train,1.532115,0.03
1025,train,1.523576,0.03
1026,train,1.478883,0.03
1027,train,1.488994,0.03
1028,train,1.525617,0.03
1029,train,1.502596,0.03
1030,train,1.498906,0.03
1031,train,1.488351,0.03
1032,train,1.440848,0.03
1033,train,1.492562,0.03
1034,train,1.542621,0.03
1035,train,1.479701,0.03
1036,train,1.466403,0.03
1037,train,1.430618,0.03
1038,train,1.453619,0.03
1039,train,1.491664,0.03
1040,train,1.499478,0.03
1041,train,1.484770,0.03
1042,train,1.481540,0.03
1043,train,1.469338,0.03
1044,train,1.534741,0.03
1045,train,1.440350,0.03
1046,train,1.501832,0.03
1047,train,1.481076,0.03
1048,train,1.501119,0.03
1049,train,1.468669,0.03
1050,train,1.520152,0.03
1051,train,1.464109,0.03
1052,train,1.440523,0.03
1053,train,1.522730,0.03
1054,train,1.437036,0.03
1055,train,1.491138,0.03
1056,train,1.490398,0.03
1057,train,1.465109,0.03
